age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,Continent
30,Self-emp-inc,68330,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,<=50K,North America
46,Private,95636,college_dropout,10,Divorced,labor,Not-in-family,White,Male,0,0,45,<=50K,North America
40,Private,238329,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,45,<=50K,North America
52,Private,416129,HS_dropout,1,Married-civ-spouse,service,Not-in-family,White,Male,0,0,40,<=50K,Latin America
23,Private,285004,bachelor,13,Never-married,white_collar,Not-in-family,Asian-Pac-Islander,Male,0,0,50,<=50K,Asia
25,Private,186294,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,0,50,<=50K,North America
43,Private,188786,college_dropout,10,Divorced,labor,Not-in-family,White,Male,0,0,45,<=50K,North America
38,State-gov,31352,college_dropout,10,Divorced,service,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,>50K,North America
22,Private,197613,associate,11,Never-married,service,Not-in-family,White,Female,0,0,30,<=50K,North America
65,Private,361721,associate,11,Married-civ-spouse,labor,Husband,White,Male,0,0,20,<=50K,North America
50,Private,144968,hs_grad,9,Never-married,support,Own-child,White,Male,0,0,15,<=50K,North America
25,Private,178037,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
54,Private,306985,college_dropout,10,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
49,Private,87928,hs_grad,9,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,>50K,North America
44,Private,242619,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
24,Private,154165,HS_dropout,5,Divorced,service,Own-child,White,Female,0,0,40,<=50K,North America
25,Private,511331,bachelor,13,Never-married,white_collar,Not-in-family,White,Male,0,0,38,<=50K,North America
65,Local-gov,221026,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,20,<=50K,North America
56,Self-emp-not-inc,222182,hs_grad,9,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,45,<=50K,North America
23,Private,202344,bachelor,13,Never-married,professional,Own-child,White,Female,0,0,40,<=50K,North America
20,Private,190423,college_dropout,10,Never-married,service,Not-in-family,White,Female,0,0,20,<=50K,North America
24,Private,238917,HS_dropout,3,Never-married,blue_collar,Unmarried,White,Male,0,0,40,<=50K,Latin America
40,Self-emp-inc,37997,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,50,<=50K,North America
55,Private,147098,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,50,>50K,North America
38,Private,278253,hs_grad,9,Divorced,clerical,Unmarried,White,Female,0,0,48,<=50K,North America
23,Private,195411,hs_grad,9,Never-married,clerical,Unmarried,Black,Female,0,0,40,<=50K,North America
44,Private,76196,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,<=50K,North America
20,Self-emp-not-inc,186014,college_dropout,10,Never-married,clerical,Own-child,White,Female,0,0,12,<=50K,Europe
29,Private,205903,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
43,State-gov,125405,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,40,<=50K,North America
30,Private,219838,HS_dropout,8,Divorced,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
28,State-gov,19395,college_dropout,10,Never-married,clerical,Not-in-family,White,Female,0,0,38,<=50K,North America
31,Private,223327,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
52,Private,114062,hs_grad,9,Divorced,blue_collar,Unmarried,White,Female,0,0,40,<=50K,North America
36,Private,95654,bachelor,13,Married-civ-spouse,professional,Wife,White,Female,0,0,50,>50K,Asia
38,Private,177305,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,45,<=50K,North America
63,Self-emp-not-inc,117681,associate,11,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
21,Private,237651,college_dropout,10,Never-married,service,Own-child,White,Male,0,0,35,<=50K,North America
33,State-gov,150570,hs_grad,9,Divorced,clerical,Not-in-family,White,Male,0,0,40,<=50K,North America
33,Private,144064,PhD,16,Married-civ-spouse,professional,Husband,White,Male,0,0,55,>50K,North America
28,Private,152951,hs_grad,9,Divorced,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
46,Private,190487,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,28,<=50K,Latin America
25,Private,306666,college_dropout,10,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,45,<=50K,North America
31,Self-emp-not-inc,226624,HS_dropout,5,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,60,<=50K,North America
49,Private,157569,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
22,State-gov,22966,college_dropout,10,Married-spouse-absent,support,Unmarried,White,Male,0,0,20,<=50K,North America
52,Private,379682,associate,11,Married-civ-spouse,service,Wife,White,Female,0,0,20,>50K,North America
29,Private,446559,associate,12,Married-civ-spouse,white_collar,Wife,White,Female,0,0,50,<=50K,North America
18,Private,41794,HS_dropout,7,Never-married,service,Own-child,White,Female,0,0,20,<=50K,North America
31,Local-gov,90409,college_dropout,10,Married-civ-spouse,white_collar,Husband,White,Male,0,0,35,<=50K,North America
23,Private,125491,college_dropout,10,Never-married,service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,<=50K,Asia
54,Self-emp-not-inc,104748,HS_dropout,6,Married-civ-spouse,white_collar,Husband,White,Male,0,0,65,<=50K,North America
50,Local-gov,169182,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,49,<=50K,Other
24,Private,122272,bachelor,13,Never-married,labor,Own-child,White,Female,0,0,40,<=50K,North America
49,Self-emp-inc,289707,hs_grad,9,Separated,service,Not-in-family,White,Male,0,0,45,<=50K,North America
54,Local-gov,137691,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,>50K,North America
49,Private,166789,hs_grad,9,Married-civ-spouse,clerical,Husband,White,Male,0,0,40,<=50K,North America
36,Local-gov,348728,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,35,<=50K,North America
23,Private,348092,hs_grad,9,Never-married,labor,Own-child,Black,Male,0,0,40,<=50K,Other
63,Private,154526,college_dropout,10,Widowed,service,Not-in-family,White,Female,0,0,40,<=50K,North America
67,Private,288371,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
23,Private,182342,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
22,Private,244366,bachelor,13,Never-married,professional,Own-child,White,Male,0,0,40,<=50K,North America
66,Private,102423,associate,11,Married-civ-spouse,clerical,Husband,White,Male,0,0,30,<=50K,North America
25,Private,259688,HS_dropout,7,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,50,<=50K,North America
30,Private,98733,college_dropout,10,Divorced,labor,Unmarried,White,Female,0,0,20,<=50K,North America
67,Self-emp-not-inc,141797,HS_dropout,4,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,<=50K,North America
30,Private,327202,HS_dropout,8,Never-married,blue_collar,Not-in-family,Black,Male,0,0,40,<=50K,North America
26,Private,76996,college_dropout,10,Never-married,labor,Not-in-family,Black,Female,0,0,38,<=50K,North America
34,Private,260560,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
21,Private,370990,college_dropout,10,Never-married,white_collar,Own-child,White,Male,0,0,40,<=50K,North America
18,Private,129010,HS_dropout,8,Never-married,blue_collar,Own-child,White,Male,0,0,10,<=50K,North America
21,Private,452640,hs_grad,9,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
76,Self-emp-inc,120796,HS_dropout,5,Married-civ-spouse,professional,Husband,White,Male,0,0,40,<=50K,North America
26,Private,229523,hs_grad,9,Married-civ-spouse,labor,Wife,White,Female,0,0,56,<=50K,North America
18,Private,127388,HS_dropout,8,Never-married,service,Not-in-family,White,Female,0,0,25,<=50K,North America
59,Private,193895,hs_grad,9,Divorced,white_collar,Not-in-family,White,Female,0,0,40,<=50K,North America
33,Self-emp-not-inc,155343,college_dropout,10,Never-married,labor,Not-in-family,White,Male,0,0,72,<=50K,North America
25,Private,73895,hs_grad,9,Never-married,service,Own-child,White,Female,0,0,10,<=50K,North America
48,Private,107682,hs_grad,9,Widowed,labor,Not-in-family,White,Female,0,0,10,<=50K,North America
64,Private,321166,bachelor,13,Divorced,white_collar,Not-in-family,White,Female,0,0,5,<=50K,North America
47,Local-gov,154940,masters,14,Never-married,professional,Not-in-family,White,Female,0,0,45,>50K,North America
26,Private,103700,college_dropout,10,Never-married,support,Own-child,White,Female,0,0,40,<=50K,North America
36,Private,63509,associate,12,Married-civ-spouse,professional,Husband,White,Male,0,0,48,>50K,North America
21,Private,243842,hs_grad,9,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
30,Private,58597,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,44,<=50K,North America
41,Self-emp-not-inc,190290,hs_grad,9,Divorced,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
34,Private,62165,college_dropout,10,Never-married,white_collar,Other-relative,Black,Male,0,0,30,<=50K,North America
24,Private,280134,HS_dropout,6,Never-married,white_collar,Not-in-family,White,Male,0,0,49,<=50K,Latin America
26,Private,118736,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,20,<=50K,North America
25,Private,171114,hs_grad,9,Never-married,clerical,Not-in-family,White,Female,0,0,48,<=50K,North America
35,Private,169638,college_dropout,10,Divorced,white_collar,Unmarried,White,Female,0,0,36,<=50K,North America
41,Private,125461,college_dropout,10,Divorced,blue_collar,Not-in-family,White,Male,0,0,40,>50K,North America
33,Private,145434,HS_dropout,7,Never-married,blue_collar,Own-child,White,Male,0,0,40,<=50K,North America
18,Private,152182,college_dropout,10,Never-married,service,Own-child,White,Female,0,0,25,<=50K,North America
27,Self-emp-inc,233724,hs_grad,9,Separated,clerical,Not-in-family,White,Male,0,0,38,<=50K,North America
32,Private,153963,hs_grad,9,Divorced,service,Unmarried,White,Female,0,0,35,<=50K,North America
51,Local-gov,88120,hs_grad,9,Never-married,service,Not-in-family,Black,Male,0,0,40,<=50K,North America
38,Private,96330,associate,11,Divorced,clerical,Unmarried,Black,Female,0,0,40,<=50K,North America
41,Local-gov,66118,college_dropout,10,Married-civ-spouse,labor,Wife,White,Female,0,0,25,<=50K,North America
38,Self-emp-not-inc,53628,associate,11,Divorced,white_collar,Unmarried,White,Male,0,0,35,<=50K,North America
54,Private,174865,HS_dropout,5,Married-civ-spouse,white_collar,Husband,White,Male,0,0,45,>50K,North America
30,Private,66194,bachelor,13,Never-married,professional,Not-in-family,White,Female,0,0,60,<=50K,Oceania
31,Private,73796,college_dropout,10,Widowed,white_collar,Unmarried,White,Female,0,0,30,<=50K,North America
26,State-gov,28366,bachelor,13,Never-married,professional,Not-in-family,White,Male,0,0,40,<=50K,North America
29,Private,237865,masters,14,Never-married,labor,Own-child,Black,Male,0,0,40,<=50K,North America
61,Private,195453,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
24,Private,116934,college_dropout,10,Separated,white_collar,Unmarried,White,Female,0,0,45,<=50K,North America
34,Private,456399,associate,12,Never-married,professional,Not-in-family,White,Male,0,0,40,<=50K,North America
42,Private,263608,college_dropout,10,Divorced,blue_collar,Own-child,White,Male,0,0,40,<=50K,North America
24,Private,263498,HS_dropout,7,Never-married,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
39,Local-gov,113253,bachelor,13,Married-civ-spouse,professional,Wife,White,Female,0,0,50,>50K,North America
20,Private,138768,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,40,<=50K,North America
51,Private,302146,HS_dropout,7,Never-married,service,Not-in-family,Black,Female,0,0,40,<=50K,North America
68,Private,253866,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,30,<=50K,North America
28,Federal-gov,214858,hs_grad,9,Never-married,labor,Own-child,White,Male,0,0,48,<=50K,North America
43,Private,243476,hs_grad,9,Divorced,support,Not-in-family,White,Female,0,0,40,<=50K,North America
35,Private,169104,college_dropout,10,Married-spouse-absent,blue_collar,Not-in-family,White,Male,0,0,40,<=50K,North America
44,Private,103218,hs_grad,9,Divorced,clerical,Unmarried,Black,Female,0,0,40,<=50K,North America
41,Private,57233,bachelor,13,Never-married,labor,Not-in-family,White,Male,0,0,40,<=50K,North America
44,Private,228320,hs_grad,9,Married-civ-spouse,support,Husband,White,Male,0,0,45,>50K,North America
20,Private,217421,hs_grad,9,Married-civ-spouse,clerical,Other-relative,White,Female,0,0,40,<=50K,North America
46,Private,185041,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,75,>50K,North America
32,Private,261059,college_dropout,10,Never-married,service,Not-in-family,White,Male,0,0,50,<=50K,North America
46,Private,59767,college_dropout,10,Divorced,white_collar,Not-in-family,White,Male,0,0,50,<=50K,North America
26,Private,333541,hs_grad,9,Never-married,service,Not-in-family,White,Male,0,0,24,<=50K,North America
20,Private,133352,college_dropout,10,Never-married,clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,Asia
36,Private,99270,hs_grad,9,Married-civ-spouse,labor,Wife,White,Female,0,0,40,<=50K,North America
49,Private,204629,bachelor,13,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
36,Private,281021,hs_grad,9,Never-married,labor,Not-in-family,White,Male,0,0,45,<=50K,North America
22,Private,275385,college_dropout,10,Never-married,service,Other-relative,White,Male,0,0,25,<=50K,North America
52,Federal-gov,129177,hs_grad,9,Divorced,clerical,Not-in-family,White,Female,0,0,40,<=50K,North America
42,Private,385591,hs_grad,9,Married-civ-spouse,white_collar,Husband,White,Male,0,0,50,>50K,North America
72,Private,38360,hs_grad,9,Widowed,service,Unmarried,White,Female,0,0,16,<=50K,North America
30,Local-gov,73796,bachelor,13,Separated,professional,Not-in-family,White,Female,0,0,40,<=50K,North America
44,Private,67671,college_dropout,10,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
23,Private,257621,bachelor,13,Never-married,white_collar,Not-in-family,White,Female,0,0,45,<=50K,North America
22,Private,180052,college_dropout,10,Never-married,white_collar,Own-child,White,Male,0,0,20,<=50K,North America
59,Private,656036,bachelor,13,Separated,clerical,Unmarried,White,Male,0,0,60,<=50K,North America
46,Private,215943,hs_grad,9,Divorced,professional,Unmarried,White,Female,0,0,40,<=50K,North America
30,Private,488720,associate,11,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
64,Federal-gov,199298,HS_dropout,4,Widowed,service,Unmarried,White,Female,0,0,30,<=50K,Other
31,Private,305692,college_dropout,10,Married-civ-spouse,white_collar,Wife,Black,Female,0,0,40,<=50K,North America
64,Private,114994,hs_grad,9,Married-civ-spouse,service,Husband,White,Male,0,0,20,<=50K,North America
45,Private,88265,hs_grad,9,Never-married,labor,Own-child,White,Female,0,0,40,<=50K,North America
32,Private,175413,hs_grad,9,Never-married,clerical,Other-relative,Black,Female,0,0,40,<=50K,Other
43,Private,161226,bachelor,13,Married-civ-spouse,labor,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,North America
23,Private,208598,college_dropout,10,Never-married,white_collar,Not-in-family,White,Male,0,0,45,<=50K,North America
49,Self-emp-not-inc,200471,hs_grad,9,Married-civ-spouse,blue_collar,Husband,White,Male,0,0,40,<=50K,North America
32,Private,256609,HS_dropout,8,Married-civ-spouse,labor,Husband,White,Male,0,0,40,<=50K,North America
49,Private,176684,associate,11,Never-married,white_collar,Unmarried,White,Female,0,0,40,<=50K,North America
33,Private,206512,college_dropout,10,Divorced,professional,Not-in-family,White,Male,0,0,40,<=50K,North America
28,Private,212640,prof_school,15,Never-married,professional,Not-in-family,White,Female,0,0,85,<=50K,North America
47,Private,148724,hs_grad,9,Married-civ-spouse,white_collar,Husband,Black,Male,0,0,40,<=50K,North America
41,Private,266510,hs_grad,9,Never-married,service,Own-child,White,Male,0,0,40,<=50K,North America
34,Local-gov,240252,masters,14,Married-civ-spouse,white_collar,Husband,White,Male,0,0,40,>50K,North America
25,Private,358975,hs_grad,9,Never-married,service,Not-in-family,White,Female,0,0,35,<=50K,North America
21,Private,434710,college_dropout,10,Never-married,white_collar,Not-in-family,White,Female,0,0,15,<=50K,North America
46,Private,241844,HS_dropout,5,Married-civ-spouse,service,Husband,White,Male,0,0,40,<=50K,North America
37,Private,191342,HS_dropout,2,Married-civ-spouse,blue_collar,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,Asia
